2024-03-20 11:20:57.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_Artists_CleanName" ON "Artists" ("CleanName" ASC)
2024-03-20 11:20:57.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0069857s
2024-03-20 11:20:57.2|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Artists (Path)
2024-03-20 11:20:57.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_Artists_Path" ON "Artists" ("Path" ASC)
2024-03-20 11:20:57.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0053814s
2024-03-20 11:20:57.2|Info|FluentMigrator.Runner.MigrationRunner|CreateTable Albums
2024-03-20 11:20:57.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE TABLE "Albums" ("Id" INTEGER NOT NULL PRIMARY KEY AUTOINCREMENT, "ForeignAlbumId" TEXT NOT NULL, "ArtistId" INTEGER NOT NULL, "MBId" TEXT, "AMId" TEXT, "TADBId" INTEGER, "DiscogsId" INTEGER, "Title" TEXT NOT NULL, "TitleSlug" TEXT, "CleanTitle" TEXT NOT NULL, "Overview" TEXT, "Images" TEXT NOT NULL, "Path" TEXT NOT NULL, "Monitored" INTEGER NOT NULL, "LastInfoSync" DATETIME, "LastDiskSync" DATETIME, "ReleaseDate" DATETIME, "Ratings" TEXT, "Genres" TEXT, "Label" TEXT, "SortTitle" TEXT, "ProfileId" INTEGER, "Tags" TEXT, "Added" DATETIME, "AlbumType" TEXT NOT NULL, "AddOptions" TEXT, "Duration" INTEGER NOT NULL DEFAULT 0)
2024-03-20 11:20:57.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0158417s
2024-03-20 11:20:57.2|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Albums (ForeignAlbumId)
2024-03-20 11:20:57.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Albums_ForeignAlbumId" ON "Albums" ("ForeignAlbumId" ASC)
2024-03-20 11:20:57.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0047045s
2024-03-20 11:20:57.2|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Albums (MBId)
2024-03-20 11:20:57.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_Albums_MBId" ON "Albums" ("MBId" ASC)
2024-03-20 11:20:57.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.003759s
2024-03-20 11:20:57.2|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Albums (TADBId)
2024-03-20 11:20:57.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_Albums_TADBId" ON "Albums" ("TADBId" ASC)
2024-03-20 11:20:57.2|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0043864s
2024-03-20 11:20:57.2|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Albums (TitleSlug)
2024-03-20 11:20:57.2|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE UNIQUE INDEX "IX_Albums_TitleSlug" ON "Albums" ("TitleSlug" ASC)
2024-03-20 11:20:57.3|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0057035s
2024-03-20 11:20:57.3|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Albums (CleanTitle)
2024-03-20 11:20:57.3|Info|NzbDrone.Core.Datastore.Migration.Framework.NzbDroneSQLiteProcessor|CREATE INDEX "IX_Albums_CleanTitle" ON "Albums" ("CleanTitle" ASC)
2024-03-20 11:20:57.3|Info|FluentMigrator.Runner.MigrationRunner|=> 0.0044035s
2024-03-20 11:20:57.3|Info|FluentMigrator.Runner.MigrationRunner|CreateIndex Albums (Path)
